,n,58,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44
920,541,"1885,938569","4749,752946",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921,542,"1912,241351","11401,8306",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,543,"1989,639185","2784,2904",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,544,"2017,33134","6982,472339",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924,545,"2103,302804","2371,980234",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925,546,"2177,356548","7782,751311",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
926,547,"1865,677367","4740,840827",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927,548,"2073,283425","6049,064169",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928,549,"1687,255481","6256,052911",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929,550,"2148,588491","7924,398344",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930,551,"2133,022495","10353,69425",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
931,552,"1804,120848","14437,91879",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
932,553,"1681,993428","13344,07095",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933,554,"2169,960764","12599,54451",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
934,555,"2038,506537","10463,81246",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935,556,"1912,678855","12159,5162",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936,557,"2136,348615","12204,18082",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937,558,"1741,467906","4852,154662",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938,559,"1671,591779","15619,01798",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
939,560,"1756,726993","5002,418828",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940,561,"1953,497879","4625,384859",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,562,"1962,479496","12253,80301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,563,"1856,686384","7036,280387",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
943,564,"1830,678999","4942,941645",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944,565,"1700,065666","10154,66199",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
945,566,"1864,940859","13102,23966",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946,567,"2084,861629","5806,332106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947,568,"1949,872416","14063,85582",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,569,"2159,725966","10760,53803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949,570,"1995,761063","14152,26028",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,571,"1727,684631","15718,94271",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,572,"2000,543536","5261,182778",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
952,573,"1971,078962","5764,070343",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
953,574,"1929,656743","11611,83179",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954,575,"1711,928727","9981,591327",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955,576,"1825,868903","2899,803947",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
956,577,"1747,70556","12067,0691",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
957,578,"2117,278485","11981,96217",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
958,579,"1679,971289","9734,650057",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959,580,"1923,330724","11326,31577",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,581,"1912,494732","12761,0705",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961,582,"2018,030657","3646,588421",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
962,583,"1781,218967","12109,20625",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
963,584,"2128,563502","10899,76455",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,585,"1754,907125","6064,48587",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,586,"1807,569979","7293,242204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,587,"1824,038254","6429,110431",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967,588,"1734,522565","10704,38457",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,589,"1959,114267","6282,890878",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,590,"1735,371971","2639,097787",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,591,"2111,205712","11165,1097",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971,592,"1748,275139","8917,553855",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
972,593,"1809,878005","5748,432367",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973,594,"1987,322722","3110,423694",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
974,595,"1882,156409","14333,72824",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,596,"2087,446495","7665,499818",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,597,"1732,82352","16351,76869",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,598,"1857,900723","6958,057757",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,599,"1805,134361","9027,573511",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,600,"1689,70401","14836,08807",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,601,"1869,447916","14815,74011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
981,602,"1929,920702","13186,86326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
982,603,"1822,3475","15340,89173",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
983,604,"2077,497911","13884,42177",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
984,605,"1965,638728","5435,536501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985,606,"1738,180425","12019,66972",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986,607,"1886,227944","7742,68287",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
987,608,"2074,155261","14040,86977",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
988,609,"1975,261761","4275,785473",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
989,610,"2116,811624","15560,08378",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
990,611,"1714,25785","13364,53971",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
991,612,"1778,687312","6193,612172",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
992,613,"1920,683627","14425,35497",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993,614,"1806,544016","6228,014843",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
994,615,"2162,510815","12964,08281",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
995,616,"1849,128502","2416,589415",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
996,617,"1815,632508","5111,270628",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
997,618,"2023,30705","16289,79562",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
998,619,"1739,86047","7143,579246",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999,620,"1771,730686","6818,486319",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,621,"1919,986783","13543,13568",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,622,"1942,991606","3723,814537",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002,623,"2038,327299","3234,565511",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,624,"2175,828107","12129,0145",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004,625,"1770,324829","9544,261042",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005,626,"2062,965972","2596,847908",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006,627,"1991,122284","3031,432845",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,628,"2079,170538","10563,41723",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,629,"2014,055709","4383,819212",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,630,"1817,194978","8104,23157",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,631,"2003,887352","8730,855575",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011,632,"2109,013207","13819,69572",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012,633,"2137,817121","2468,23983",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013,634,"1882,932263","4168,960736",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014,635,"2041,348709","13715,74441",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015,636,"2026,78309","4779,988743",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016,637,"2176,151785","9307,574051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1017,638,"1897,827491","5777,363116",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1018,639,"1800,87156","2363,628973",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1019,640,"1974,152102","7068,625131",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020,641,"2113,915821","9931,380324",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021,642,"1733,163335","7938,568577",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1022,643,"2177,558862","5581,933277",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1023,644,"1894,138075","4152,881405",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1024,645,"1896,853044","2786,573623",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1025,646,"1828,336981","15696,7991",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1026,647,"1717,131556","12922,58575",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1027,648,"2029,639285","1551,646372",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1028,649,"2151,015494","12291,70945",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1029,650,"1791,473666","11327,68916",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030,651,"2029,879461","13709,24772",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031,652,"2171,049053","7269,334236",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032,653,"2098,554074","9747,441026",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033,654,"1715,180106","3086,87909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1034,655,"2008,142246","9231,166151",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035,656,"1848,643189","10711,69763",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1036,657,"1977,3692","15307,98749",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1037,658,"1962,91775","2842,056579",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038,659,"1854,626413","7955,963577",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039,660,"2091,785034","11167,76204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1040,661,"1992,861992","5029,504061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1041,662,"2047,431317","11099,0584",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1042,663,"1927,355589","12902,30236",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043,664,"1737,583671","4965,232412",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044,665,"2087,725702","8072,965463",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045,666,"1847,443656","9600,275099",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046,667,"2092,00286","15708,84402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047,668,"2012,072441","2330,838798",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048,669,"1967,327202","12612,45196",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049,670,"1972,699577","8182,15202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,671,"1766,546506","6428,197184",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1051,672,"1935,600525","15510,42521",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052,673,"2049,079111","11995,7114",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053,674,"1845,049968","4097,829133",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1054,675,"1766,059364","10695,93284",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1055,676,"2001,500623","9185,579951",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1056,677,"2126,092677","10445,20718",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1057,678,"1682,39524","8515,615984",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1058,679,"1708,042429","6637,264087",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1059,680,"2121,35667","2681,707227",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060,681,"1884,447074","14382,64734",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1061,682,"1820,111595","4826,795547",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1062,683,"1757,197732","13710,00758",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1063,684,"2072,656323","11423,20202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1064,685,"1797,250634","9226,246257",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1065,686,"1932,263895","10875,46743",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1066,687,"2099,139979","7200,890649",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1067,688,"1903,324003","6017,906373",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1068,689,"2037,668966","13701,70416",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069,690,"2128,627298","13651,47399",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1070,691,"1883,243953","15915,19299",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1071,692,"1694,895307","4566,591797",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1072,693,"2074,279833","14089,08964",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1073,694,"2001,131172","4944,302566",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1074,695,"2140,429629","4500,829102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1075,696,"2174,329646","5050,733753",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1076,697,"2107,324406","9165,791766",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1077,698,"1684,861042","6490,256187",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1078,699,"1690,119182","5919,264848",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1079,700,"2058,943923","15551,04337",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080,701,"2135,251475","11780,40105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1081,702,"2144,637846","11632,19443",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1082,703,"1721,714293","1827,109565",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1083,704,"2014,115959","9200,716131",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1084,705,"1742,209153","12356,61923",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1085,706,"2053,021004","5434,264178",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1086,707,"1898,795347","2609,524853",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1087,708,"2010,946199","8458,07592",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1088,709,"2083,260128","2750,702658",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1089,710,"1892,161957","6506,256928",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1090,711,"1754,368168","9870,825309",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1091,712,"2048,194702","2137,743302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1092,713,"1940,296029","5596,264986",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1093,714,"2062,850931","6435,612819",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1094,715,"1851,395875","3297,542325",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1095,716,"1806,292032","7857,118817",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1096,717,"1696,275738","16071,72409",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1097,718,"2128,426315","12557,14824",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1098,719,"1685,137343","7113,447288",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1099,720,"1725,813221","13036,21891",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100,721,"1754,151759","3490,892189",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101,722,"1718,040551","4470,639177",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1102,723,"1902,441467","12399,45628",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103,724,"2075,189211","13234,86826",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104,725,"2101,643226","9989,657194",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105,726,"1939,210944","15853,14007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106,727,"2111,076778","7901,761718",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1107,728,"2063,141603","6802,698215",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1108,729,"2152,460936","14814,45343",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1109,730,"1745,21766","13945,60911",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110,731,"1802,554355","6641,502548",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111,732,"1752,219885","1706,896348",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112,733,"1903,621994","6375,053501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1113,734,"1780,47703","8727,532548",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114,735,"1763,332564","15571,7697",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1115,736,"1893,464541","8016,49833",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116,737,"2170,700861","11566,09817",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117,738,"1758,708255","1874,53707",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1118,739,"1908,146068","9618,244428",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1119,740,"1973,426696","13631,91953",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120,741,"1917,170126","16435,05605",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1121,742,"1918,987327","13402,35034",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1122,743,"1975,721989","6199,773575",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1123,744,"1957,433453","10884,8638",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124,745,"1771,905924","9668,192253",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1125,746,"2074,35738","3641,482831",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1126,747,"1788,093958","5717,958585",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1127,748,"1930,250192","13863,41172",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1128,749,"2169,225527","2579,997544",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1129,750,"2050,823609","3386,543283",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130,751,"1930,879849","6162,79457",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1131,752,"1976,162962","15249,86413",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132,753,"1736,724616","2836,752239",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1133,754,"2167,13424","4389,699607",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1134,755,"1801,155655","12658,10704",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135,756,"2124,848788","7566,21302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1136,757,"1819,272987","6607,749107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1137,758,"1846,264829","5506,889197",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1138,759,"2108,578078","7045,208255",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1139,760,"1885,634232","3596,872014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140,761,"2061,157319","10401,62486",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141,762,"1815,771896","11109,29213",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142,763,"1743,850503","5853,596831",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1143,764,"1775,634551","12008,02638",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144,765,"1753,037218","6776,780936",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1145,766,"1697,777229","7350,963872",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1146,767,"2077,005489","8482,543236",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1147,768,"1821,989301","4036,083298",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
